MAG_U,MAGERR_U,MAG_G,MAGERR_G,MAG_R,MAGERR_R,MAG_I,MAGERR_I,MAG_Z,MAGERR_Z,Z
25.656410,15.387055,22.906317,0.951537,21.611792,0.278481,20.915897,0.172062,20.336864,0.143278,0.325630
21.441614,0.317130,21.891966,0.373840,20.404572,0.091603,19.749063,0.058742,19.361534,0.058351,0.442064
24.102329,3.677253,22.339617,0.564607,20.979156,0.155504,20.122492,0.082856,19.751572,0.083572,0.536283
24.118288,3.731703,22.816734,0.876179,21.614130,0.279082,20.484056,0.115598,20.027096,0.107714,0.578204
22.731346,1.040233,22.992535,1.030180,22.162764,0.462578,21.340422,0.254387,20.890896,0.238667,0.574170
22.562881,0.890726,22.500250,0.654635,21.288189,0.206707,20.546824,0.122477,20.162092,0.121975,0.473147
23.565418,2.242637,22.755165,0.827875,21.692255,0.299904,20.869070,0.164799,20.425451,0.155459,0.514896
22.307817,0.704237,20.650076,0.119105,19.162863,0.029189,18.604582,0.020472,18.242001,0.020808,0.275143
25.179424,9.916577,22.543427,0.681193,20.785118,0.130055,19.928610,0.069306,19.526272,0.067911,0.469667
24.394804,4.814077,24.112997,2.891332,22.990789,0.991734,21.713001,0.358531,21.386555,0.376753,0.698952
22.941236,1.262078,23.111450,1.149422,21.767080,0.321300,20.634155,0.132736,20.212690,0.127794,0.574654
24.083424,3.613773,21.774103,0.335382,20.045530,0.065810,19.332520,0.040025,18.846880,0.036323,0.438848
23.207783,1.613261,22.867754,0.918334,21.342810,0.217372,20.511417,0.118548,20.092831,0.114437,0.486833
24.432209,4.982821,22.287874,0.538330,20.741318,0.124913,19.993444,0.073570,19.588072,0.071889,0.457486
23.448174,2.013079,22.312378,0.550618,20.776430,0.129018,20.039682,0.076771,19.613102,0.073566,0.457312
23.028734,1.367999,22.554840,0.688391,20.819847,0.134282,20.015417,0.075074,19.554951,0.069729,0.456822
22.651068,0.966093,22.242174,0.516141,20.601954,0.109865,19.819824,0.062698,19.419899,0.061574,0.491258
24.247070,4.201648,23.091904,1.128913,21.545334,0.261947,20.274851,0.095338,19.695240,0.079347,0.734330
21.658016,0.387078,21.744263,0.326290,21.015873,0.160853,20.491104,0.116350,20.384047,0.149642,0.631676
22.418552,0.779853,23.616594,1.830360,22.012651,0.402847,21.102003,0.204234,20.531288,0.171376,0.592660
22.901152,1.216332,22.799393,0.862296,20.957197,0.152391,20.220869,0.090714,19.734369,0.082259,0.436078
24.368853,4.700377,22.791862,0.856336,21.275801,0.204362,20.400145,0.107000,20.094816,0.114647,0.603039
23.380510,1.891456,22.042303,0.429359,20.167450,0.073631,19.444147,0.044359,19.013746,0.042358,0.420501
24.089441,3.633860,23.045242,1.081423,21.334391,0.215693,20.510729,0.118472,20.111416,0.116413,0.512851
26.649628,38.409859,22.177696,0.486382,20.279068,0.081603,19.551208,0.048956,19.143501,0.047735,0.423053
22.873419,1.185658,23.434050,1.547101,22.604460,0.694806,21.772440,0.378706,21.484245,0.412224,0.708825
24.190285,3.987542,24.287333,3.394936,22.821541,0.848585,21.895721,0.424243,21.502974,0.419396,0.708733
23.301695,1.759017,23.543489,1.711176,21.512125,0.254056,20.361683,0.103276,19.923532,0.097915,0.564485
22.893293,1.207560,21.254692,0.207862,19.616589,0.044332,19.036213,0.030466,18.671246,0.030898,0.318848
23.656067,2.437917,22.961393,1.001052,21.074961,0.169849,20.309303,0.098412,19.830242,0.089853,0.451675
23.248253,1.674531,24.526989,4.233452,22.418026,0.585181,21.230639,0.229922,20.586243,0.180273,0.655411
22.813820,1.122328,23.873173,2.318290,21.819481,0.337188,20.715765,0.143097,20.216303,0.128220,0.598769
22.708252,1.018339,23.601248,1.804670,21.620878,0.280822,20.319206,0.099313,19.729696,0.081906,0.703191
22.969778,1.295695,22.436644,0.617385,20.580956,0.107761,19.864395,0.065326,19.423286,0.061766,0.421007
24.519806,5.401500,23.252806,1.309246,21.491072,0.249177,20.621674,0.131218,20.217997,0.128420,0.499561
22.654024,0.968726,22.887251,0.934973,21.022974,0.161908,20.050812,0.077562,19.602716,0.072865,0.555394
22.985804,1.314961,23.433840,1.546801,21.624571,0.281779,20.886171,0.167415,20.317266,0.140715,0.471007
22.422182,0.782464,21.194376,0.196630,19.558737,0.042031,18.916813,0.027293,18.461536,0.025471,0.253086
24.242161,4.182691,23.952993,2.495147,22.416290,0.584246,21.250437,0.234153,20.583733,0.179857,0.839755
24.041756,3.477712,23.953770,2.496932,22.102962,0.437789,21.354309,0.257661,20.773272,0.214163,0.512123
22.934368,1.254120,25.422079,9.654519,23.110239,1.107071,21.895760,0.424257,21.023632,0.269704,0.872596
23.651497,2.427676,25.123457,7.333007,22.481968,0.620678,21.152178,0.213893,20.475103,0.162733,0.709034
22.335302,0.722291,22.105562,0.455118,20.309875,0.083952,19.591385,0.050802,19.070969,0.044650,0.422780
23.376789,1.884983,24.319098,3.495730,22.076612,0.427292,20.940926,0.176074,20.415495,0.154040,0.634917
24.689787,6.316939,23.396193,1.494087,21.521654,0.256296,20.665401,0.136611,20.208305,0.127279,0.476309
23.603733,2.323190,23.657684,1.900959,22.300089,0.524947,21.564474,0.312691,21.169622,0.308520,0.618073
23.537411,2.185526,22.882006,0.930467,20.934340,0.149216,20.160301,0.085792,19.682364,0.078412,0.451248
22.848385,1.158633,23.194025,1.240249,21.435703,0.236789,20.345604,0.101758,19.846323,0.091194,0.615632
26.258177,26.783216,24.324814,3.514185,22.164326,0.463244,21.168428,0.217119,20.619774,0.185928,0.540421
22.897892,1.212686,22.490900,0.649021,21.638952,0.285536,20.820766,0.157628,20.431305,0.156299,0.665126
22.888493,1.202234,22.163206,0.479934,20.073681,0.067539,19.329870,0.039928,18.862507,0.036850,0.420138
24.625360,5.953000,23.614697,1.827164,21.310017,0.210905,20.265541,0.094524,19.765030,0.084615,0.557400
24.935240,7.919317,23.215252,1.264735,21.317858,0.212433,20.378305,0.104869,19.916319,0.097266,0.557475
22.915422,1.232425,23.828806,2.225467,22.932709,0.940077,22.106297,0.515044,21.594893,0.456449,0.746028
23.015755,1.351741,23.943474,2.473365,22.860731,0.879776,22.084644,0.504874,21.404770,0.383127,0.789128
23.638353,2.398464,23.530334,1.690569,21.576824,0.269655,20.675560,0.137895,20.187155,0.124824,0.485688
23.007334,1.341298,24.696810,4.950202,22.487789,0.624015,21.210594,0.225717,20.606730,0.183707,0.662149
22.446333,0.800064,22.847681,0.901512,21.287001,0.206481,20.439238,0.110923,19.990118,0.104107,0.564799
23.498653,2.108885,23.469473,1.598411,22.040199,0.413199,21.190290,0.221535,20.665241,0.193879,0.617373
23.305147,1.764617,22.780348,0.847301,21.659397,0.290964,20.558338,0.123783,20.034807,0.108482,0.631405
25.234152,10.429237,22.949430,0.990083,21.663149,0.291970,20.714750,0.142964,20.189054,0.125042,0.539118
22.851839,1.162325,22.937819,0.979550,21.146843,0.181475,20.357693,0.102897,19.913315,0.096998,0.475867
23.626774,2.373019,23.124878,1.163725,21.437542,0.237190,20.462151,0.113289,19.971939,0.102379,0.555457
23.827959,2.856113,23.160288,1.202304,20.913429,0.146370,19.959379,0.071298,19.503267,0.066488,0.487928
23.100119,1.460962,24.559816,4.363406,21.924864,0.371557,20.897932,0.169238,20.366619,0.147259,0.513717
23.593548,2.301501,23.177887,1.221951,21.139006,0.180170,20.154652,0.085347,19.635283,0.075084,0.511688
21.512182,0.338427,21.074831,0.176129,19.388994,0.035948,18.791533,0.024319,18.376657,0.023556,0.272784
22.961222,1.285525,23.823912,2.215459,21.573324,0.268788,20.583183,0.126648,19.971203,0.102309,0.505163
22.759544,1.067602,23.177977,1.222051,21.212496,0.192787,19.837166,0.063708,19.287045,0.054482,0.655439
22.792946,1.100956,22.452005,0.626183,20.459139,0.096324,19.682316,0.055240,19.143673,0.047742,0.436978
21.755772,0.423546,21.780214,0.337275,20.794069,0.131132,20.033497,0.076335,19.619585,0.074006,0.592371
24.740097,6.616534,21.490191,0.258211,19.821686,0.053549,19.195858,0.035291,18.764004,0.033654,0.336234
21.995077,0.527986,22.389009,0.590885,21.767681,0.321479,20.995302,0.185117,20.592470,0.181310,0.657918
22.688461,0.999945,22.719717,0.801283,21.291559,0.207350,20.482683,0.115451,19.983095,0.103436,0.555805
23.932545,3.144919,22.873016,0.922796,21.696682,0.301129,20.900820,0.169689,20.337317,0.143338,0.497126
23.425385,1.971266,21.916588,0.382414,20.137426,0.071623,19.501350,0.046759,19.071373,0.044667,0.364641
22.443148,0.797720,23.300930,1.368582,21.709681,0.304755,20.605619,0.129293,20.104191,0.115641,0.589888
23.383316,1.896348,24.503122,4.141407,21.943003,0.377816,20.607311,0.129494,20.039310,0.108933,0.664044
25.457560,12.811959,23.963900,2.520339,21.610409,0.278127,20.701372,0.141213,20.161074,0.121861,0.482037
24.671234,6.209908,25.523363,10.598495,21.644173,0.286912,20.314119,0.098849,19.788412,0.086457,0.645741
22.668041,0.981314,23.294781,1.360852,21.385332,0.226054,20.317879,0.099192,19.873703,0.093522,0.603537
22.795973,1.104030,23.032419,1.068726,20.897314,0.144213,19.915470,0.068472,19.604244,0.072968,0.486485
23.905073,3.066346,24.433294,3.883443,24.154127,2.895544,22.405603,0.678527,21.219374,0.322986,0.750207
23.399231,1.924350,22.465654,0.634104,20.567734,0.106457,19.708908,0.056609,19.148149,0.047940,0.438192
23.280025,1.724258,23.501490,1.646247,21.743731,0.314464,20.622206,0.131283,19.970226,0.102218,0.536754
25.681658,15.749078,23.748192,2.066216,22.717751,0.771223,21.518330,0.299680,20.908756,0.242626,0.589749
22.564995,0.892461,22.098618,0.452216,21.246248,0.198874,20.455431,0.112589,19.931545,0.098640,0.477255
22.016661,0.538587,21.271002,0.211008,20.544374,0.104191,19.921371,0.068845,19.589334,0.071973,0.132531
21.222183,0.259098,21.103874,0.180904,20.789679,0.130602,20.152058,0.085143,19.909771,0.096682,0.650332
22.515717,0.852861,21.248463,0.206673,19.791334,0.052073,19.109520,0.032594,18.625935,0.029635,0.249235
22.609550,0.929848,22.388836,0.590790,21.347717,0.218357,20.405785,0.107557,19.925722,0.098112,0.532823
23.381052,1.892398,22.252407,0.521029,20.185699,0.074879,19.422836,0.043497,18.953543,0.040073,0.422361
24.308329,4.445530,23.535913,1.699279,21.419455,0.233271,20.380070,0.105040,19.868507,0.093076,0.487082
22.349720,0.731947,20.655441,0.119695,19.108715,0.027769,18.517355,0.018892,18.134548,0.018848,0.225254
24.522902,5.416923,24.056997,2.745983,22.187868,0.473398,21.159327,0.215306,20.597099,0.182085,0.532293
23.659506,2.445651,22.052158,0.433274,20.230278,0.078017,19.539200,0.048418,19.078730,0.044970,0.326297
23.453728,2.023404,21.429230,0.244113,20.571396,0.106816,19.846098,0.064234,19.463064,0.064071,0.037326
25.766874,17.034967,23.081861,1.118520,21.586943,0.272180,20.575129,0.125712,20.158609,0.121584,0.534268
23.251301,1.679236,23.175404,1.219158,22.563057,0.668809,21.502974,0.295471,20.998890,0.263627,0.670036
28.189871,158.686462,24.071121,2.781940,22.412775,0.582357,20.964546,0.179947,20.243845,0.131514,0.750770
22.857689,1.168603,22.000944,0.413311,21.100780,0.173937,20.470503,0.114163,20.004549,0.105501,0.455321
23.446772,2.010483,22.907866,0.952895,22.835827,0.859825,21.978117,0.457691,21.340900,0.361239,0.819658
23.510612,2.132244,22.610651,0.724702,21.607096,0.277279,20.705420,0.141740,20.226080,0.129380,0.571670
23.677944,2.487534,22.889462,0.936878,21.806004,0.333028,20.994457,0.184973,20.522976,0.170069,0.575758
23.267464,1.704423,22.990629,1.028373,21.250444,0.199644,20.167242,0.086342,19.655327,0.076483,0.564542
24.455549,5.091097,23.760605,2.089973,21.781004,0.325447,20.624846,0.131603,20.169024,0.122757,0.595221
22.249880,0.667642,21.565788,0.276831,19.905649,0.057855,19.242584,0.036843,18.763655,0.033643,0.313821
22.848721,1.158990,24.286804,3.393288,21.944263,0.378255,20.808022,0.155788,20.268894,0.134584,0.579121
24.192865,3.997035,22.582403,0.706090,20.459492,0.096355,19.691917,0.055730,19.219042,0.051174,0.415519
24.654890,6.117134,25.525370,10.618091,23.337399,1.364704,21.985090,0.460640,21.433079,0.393248,0.636108
25.995947,21.036350,23.731976,2.035584,21.863653,0.351189,20.964645,0.179963,20.511532,0.168286,0.483943
22.330938,0.719394,23.189974,1.235629,21.172388,0.185795,20.215797,0.090291,19.716440,0.080912,0.481430
25.581446,14.360519,22.203541,0.498098,20.307352,0.083757,19.663366,0.054284,19.249861,0.052648,0.324797
23.506044,2.123289,23.841843,2.252352,21.628069,0.282688,20.530027,0.120597,19.945776,0.099941,0.528856
22.144970,0.606149,22.630772,0.738257,21.163177,0.184226,20.297890,0.097383,19.795935,0.087058,0.488765
24.463617,5.129069,23.236074,1.289225,21.275354,0.204278,20.300234,0.097593,19.784628,0.086156,0.496440
22.525240,0.860374,23.836143,2.240557,21.807461,0.333475,20.495245,0.116795,19.727486,0.081739,0.764504
24.922668,7.828144,23.064491,1.100768,21.356096,0.220048,20.279633,0.095759,19.777693,0.085608,0.533265
23.653881,2.433013,23.490042,1.628980,21.832935,0.341392,20.842665,0.160839,20.349691,0.144981,0.533170
25.839460,18.212761,23.688679,1.956006,22.131647,0.449509,21.205519,0.224664,20.729620,0.205723,0.534700
22.785856,1.093790,21.550402,0.272935,19.941336,0.059788,19.290171,0.038494,18.859211,0.036738,0.315499
24.134392,3.787460,23.249699,1.305505,21.554893,0.264263,20.540274,0.121740,20.046278,0.109634,0.538227
23.610334,2.337359,22.802256,0.864572,20.856976,0.138954,19.996286,0.073763,19.499056,0.066230,0.457269
24.224091,4.113657,23.447073,1.565770,21.408739,0.230980,20.615862,0.130518,20.182322,0.124269,0.421186
24.522785,5.416337,23.921970,2.424861,21.726011,0.309374,20.583546,0.126690,20.063040,0.111340,0.584724
23.102325,1.463937,24.168268,3.042329,21.966358,0.386031,21.114515,0.206601,20.537649,0.172383,0.418544
24.208790,4.056093,24.543497,4.298307,21.810865,0.334523,20.642315,0.133737,20.111971,0.116472,0.577535
25.482027,13.103951,22.622562,0.732696,20.751520,0.126092,19.897345,0.067339,19.411753,0.061113,0.492279
24.127518,3.763561,24.104088,2.867702,22.030338,0.409463,20.748735,0.147509,20.197004,0.125961,0.675348
23.381474,1.893132,22.541912,0.680243,20.999056,0.158380,20.230810,0.091548,19.722347,0.081353,0.484101
23.539186,2.189103,22.773743,0.842162,20.879824,0.141909,19.922358,0.068908,19.451906,0.063416,0.527317
23.306173,1.766286,22.830093,0.887025,20.847033,0.137687,19.965946,0.071731,19.492336,0.065822,0.461436
23.594025,2.302510,23.213217,1.262366,21.309639,0.210831,20.471821,0.114302,19.990042,0.104100,0.456717
24.829334,7.183326,24.161507,3.023443,21.983627,0.392221,20.608595,0.129647,20.036798,0.108681,0.647947
22.898703,1.213592,22.834227,0.890409,21.572205,0.268511,20.663841,0.136415,20.381607,0.149306,0.638418
23.590893,2.295877,24.465714,4.001145,22.183069,0.471310,20.735401,0.145709,20.234083,0.130337,0.653817
23.558134,2.227643,21.273575,0.211509,19.566605,0.042337,19.000965,0.029493,18.670212,0.030869,0.342591
23.029181,1.368560,21.948578,0.393849,20.888176,0.143005,20.165371,0.086193,19.747755,0.083279,0.508096
24.202490,4.032626,24.211933,3.167176,22.475409,0.616940,21.086847,0.201402,20.386486,0.149979,0.681716
23.607874,2.332070,23.222242,1.272905,22.120184,0.444788,21.260828,0.236405,20.869162,0.233937,0.714137
23.545029,2.200916,23.241108,1.295216,21.839859,0.343576,20.693102,0.140141,20.212559,0.127779,0.688039
23.169495,1.557362,23.755957,2.081047,22.110014,0.440641,21.102621,0.204350,20.660845,0.193096,0.601167
23.467630,2.049482,22.860546,0.912258,21.549067,0.262849,20.794603,0.153875,20.376583,0.148617,0.591786
23.093109,1.451561,24.330915,3.533990,22.549608,0.660576,21.423410,0.274593,20.821442,0.223878,0.601912
22.812593,1.121060,23.095842,1.133016,21.351063,0.219030,20.320873,0.099466,19.761587,0.084347,0.532991
23.204670,1.608643,23.198671,1.245568,21.302748,0.209497,20.419357,0.108910,19.919350,0.097538,0.489687
23.989037,3.312886,22.845776,0.899931,21.971735,0.387948,21.313248,0.248099,20.908419,0.242550,0.190238
23.919662,3.107827,22.283092,0.535964,20.546572,0.104402,19.785931,0.060771,19.308695,0.055579,0.442359
22.413969,0.776567,22.542715,0.680746,20.815157,0.133703,20.110205,0.081923,19.680992,0.078313,0.407811
22.513000,0.850731,21.409771,0.239777,20.358667,0.087810,19.892513,0.067040,19.603659,0.072929,0.209477
24.187132,3.975980,24.415382,3.819899,22.758793,0.800934,21.968607,0.453700,21.428988,0.391769,0.504112
25.000523,8.410089,25.055464,6.887858,23.351654,1.382742,22.770628,0.949679,22.376062,0.937259,0.226763
23.502146,2.115681,22.895285,0.941918,21.463223,0.242867,20.802391,0.154982,20.369286,0.147621,0.309211
23.916681,3.099305,22.620768,0.731486,21.105413,0.174681,20.391581,0.106159,19.978781,0.103026,0.405865
24.405308,4.860883,22.397030,0.595265,20.858253,0.139117,20.273142,0.095188,19.816744,0.088743,0.309531
23.931826,3.142838,23.191349,1.237197,21.422070,0.233834,20.734818,0.145631,20.386375,0.149963,0.405617
21.008928,0.212894,20.600521,0.113791,20.076904,0.067739,19.764534,0.059585,19.595079,0.072355,0.180458
22.353086,0.734221,21.406410,0.239036,20.622320,0.111946,20.221342,0.090753,20.000645,0.105122,0.102587
24.395090,5.206435,22.381939,0.363223,21.064939,0.122551,20.360086,0.085344,19.947395,0.082809,0.483192
25.101835,9.982472,23.645109,1.162629,22.288149,0.378095,21.184160,0.182306,20.706181,0.166569,0.601386
22.827827,1.229237,22.047077,0.266826,21.115191,0.128356,20.468027,0.094264,20.083187,0.093842,0.593241
23.957943,3.480818,22.631912,0.457259,21.025030,0.118128,20.005529,0.061567,19.552332,0.057551,0.567052
22.789803,1.186930,21.841599,0.220819,20.093340,0.050081,19.393415,0.035035,18.982115,0.034038,0.423086
23.109224,1.592922,21.950579,0.244134,20.694798,0.087149,19.842947,0.053005,19.465250,0.053115,0.613567
22.133564,0.648530,21.061253,0.107621,19.435167,0.027315,18.881283,0.021860,18.513880,0.022114,0.299691
22.050013,0.600495,22.697975,0.485945,20.913073,0.106554,20.217674,0.074853,19.792559,0.071803,0.411424
21.391594,0.327448,21.222437,0.124845,20.673164,0.085429,20.433430,0.091308,20.280270,0.112520,0.531911
23.498880,2.280640,23.195570,0.768467,21.680103,0.215965,20.665447,0.113062,20.113056,0.096459,0.559891
22.614828,1.010266,21.764418,0.205667,21.066864,0.122768,20.815105,0.129771,20.529406,0.141541,0.104613
22.292271,0.750607,22.965250,0.621581,21.555727,0.192589,20.771044,0.124610,20.354099,0.120437,0.506441
22.148081,0.657259,21.739178,0.200941,20.568064,0.077547,20.122351,0.068561,19.791023,0.071702,0.337134
24.489439,5.679108,22.430382,0.379796,20.750134,0.091705,19.948988,0.058443,19.525703,0.056157,0.473322
23.546648,2.383219,22.771444,0.519967,21.118704,0.128772,20.085630,0.066281,19.591951,0.059690,0.564121
25.552816,15.122749,22.501223,0.405403,21.038836,0.119640,20.145927,0.070066,19.699389,0.065899,0.505456
22.826208,1.227404,22.553885,0.425551,21.480221,0.179651,20.701569,0.116886,20.329479,0.117737,0.550432
22.029112,0.589046,20.783537,0.083332,20.232235,0.056916,20.010536,0.061852,19.870911,0.077176,0.144544
23.679253,2.692806,22.755669,0.512466,21.440924,0.173265,20.497747,0.096880,20.028240,0.089211,0.606609
24.513155,5.804516,21.810856,0.214655,21.583094,0.197505,21.471861,0.237619,21.364893,0.305547,0.004032
22.423574,0.847100,22.413443,0.373917,20.914724,0.106716,20.135572,0.069401,19.782988,0.071173,0.486073
22.724297,1.117436,22.268167,0.327088,20.640657,0.082909,19.885084,0.055102,19.488920,0.054286,0.466661
